AREACD,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
S12000019,E07000107,S12000010,S12000040,E07000067,E06000056,E07000149,E07000139,E07000129,E07000176,S12000029,E10000018,E07000126,E07000011,E07000074,E07000032,E07000044,E07000065,E07000140,E07000113,E07000134
S12000020,E07000033,E10000007,E10000019,E07000043,E07000143,E10000017,E06000057,E06000047,N09000010,E07000127,E10000020,N09000001,E06000011,N09000002,E08000036,E07000119,E06000020,E07000238,S12000047,E06000006
S12000021,S12000014,S12000008,E10000017,E07000034,W06000016,S12000047,E07000033,E08000005,S12000041,E10000024,S12000028,E10000007,E06000006,E08000008,E08000016,E08000002,E07000127,E10000019,S12000005,E08000018
S12000023,E07000115,E07000091,E10000013,E07000134,E07000081,E07000130,E07000129,E07000229,E07000041,E06000049,E07000040,E06000025,E07000192,E07000146,E07000078,E07000139,S12000030,E07000224,E07000181,E10000018
S12000026,E06000046,S12000041,E06000051,N09000007,W06000004,E07000175,E07000036,W06000003,N09000006,E07000034,S12000006,N09000004,S12000017,W06000001,S12000014,E07000037,E06000052,W06000023,S12000008,E10000007
S12000027,E07000009,S12000034,N09000007,S12000048,E07000042,E07000144,E07000045,S12000017,E07000244,S12000013,E07000173,E07000074,N09000001,E07000065,E10000008,E07000194,E07000175,E07000080,E06000054,E10000029
S12000028,W06000013,S12000021,E07000010,S12000041,E07000034,S12000014,E08000016,E07000141,E07000145,E07000090,E08000002,E07000112,W06000016,S12000008,E07000197,S12000039,E08000008,W06000024,E08000018,E08000015
S12000029,E06000035,E06000007,S12000038,E06000004,E07000129,S12000040,E10000016,E07000118,E07000108,E10000012,S12000014,E07000127,E10000018,E08000010,S12000047,E07000113,S12000030,E10000024,E10000029,E07000139
S12000030,E06000007,E10000016,E06000024,E08000007,E06000050,E07000071,E06000062,E10000011,E10000020,W06000021,E07000081,E06000059,E06000054,E07000110,E07000226,E06000055,E10000032,E06000058,E07000129,E06000052
S12000033,S12000047,W06000015,E08000022,E07000237,E08000035,E06000050,S12000038,E08000019,S12000017,E07000041,E10000020,E06000062,E06000057,E08000021,E10000029,E08000036,S12000048,E06000003,E08000007,E07000071
S12000034,E06000064,N09000007,E07000196,E07000113,E07000244,E07000172,E06000054,N09000001,E10000028,E07000199,E07000132,E07000127,E07000235,S12000048,E07000139,E06000059,E10000007,E07000045,E06000065,E06000066
S12000035,E07000141,N09000005,S12000006,E07000034,S12000048,N09000004,S12000017,E07000145,E06000057,W06000008,S12000008,N09000007,E06000046,E10000019,S12000033,E07000112,E07000106,E07000128,N09000001,S12000041
S12000036,E07000103,E07000229,E06000030,E06000036,E09000018,E06000038,E10000025,E10000032,E06000049,E10000014,E07000086,E06000050,E06000043,E07000078,E07000222,E07000008,E07000041,E09000008,E07000226,E07000177
S12000038,S12000047,E10000029,E06000062,E07000113,S12000017,S12000040,E07000127,S12000014,E08000036,E10000024,S12000033,E07000199,E06000047,E08000037,E10000017,S12000029,E10000020,E07000237,E06000003,E06000031
S12000039,E07000034,W06000024,E08000019,S12000008,E07000145,S12000018,E08000026,E08000031,E07000061,E08000015,E08000002,E08000037,W06000011,E06000046,S12000014,S12000041,W06000022,E06000031,E08000013,E08000008
S12000040,S12000038,E07000067,S12000029,S12000010,E08000011,E07000113,E10000029,E07000032,S12000047,E10000024,E07000139,E07000127,E06000004,S12000017,E06000001,E07000108,E07000149,E10000018,E10000017,E10000016
S12000041,S12000026,N09000008,E07000034,N09000005,N09000006,S12000021,E07000037,S12000014,E06000046,S12000008,N09000004,S12000039,E07000145,E10000007,S12000028,S12000006,N09000001,E07000038,E07000141,W06000016
S12000042,S12000049,E07000112,E07000076,S12000008,E07000114,E08000019,E07000034,E07000145,W06000022,W06000011,N09000003,E06000009,E08000023,E06000003,E08000006,E07000106,E07000174,E07000121,E08000035,E06000032
S12000045,S12000011,W06000021,E09000029,E07000071,E07000197,E07000088,E07000099,E09000016,S12000028,E09000006,E09000004,E06000033,E10000015,E07000110,E07000061,E10000012,S12000026,E08000007,E07000194,E07000084
S12000047,S12000038,E10000019,E10000017,E06000047,E08000036,E07000237,E06000003,S12000014,E10000020,E08000037,E08000033,S12000033,E06000062,E07000127,E10000029,E08000019,E10000007,E06000057,E10000024,W06000022
S12000048,S12000017,E10000029,E07000113,E07000244,E06000054,E10000008,E10000020,N09000001,N09000007,E10000007,E07000071,E07000110,S12000013,E07000131,E07000197,E07000040,S12000047,E07000175,S12000038,E07000224
S12000049,E08000006,E06000032,S12000042,W06000022,E08000021,E08000019,E08000026,E08000012,E08000035,E06000009,E08000025,E08000032,E08000003,S12000047,E07000114,W06000015,S12000008,E08000005,E08000001,E08000017
S12000050,E08000010,S12000029,E07000170,E07000243,E06000004,E07000118,E06000035,S12000014,E07000218,E07000095,W06000016,E07000108,E06000006,S12000021,E07000066,S12000040,E06000007,E06000034,E10000012,E07000032
W06000001,E08000033,E07000239,E06000066,E10000028,E10000019,E10000034,E07000198,E06000052,E10000007,E06000051,E07000175,E10000020,E07000127,S12000047,W06000023,E08000027,E06000019,E07000146,W06000010,E10000011
W06000002,W06000003,W06000004,W06000023,E06000046,W06000008,E07000062,E07000121,W06000009,E06000027,S12000006,E07000147,E06000051,E07000137,N09000011,E07000239,W06000010,E07000145,S12000026,E06000052,E10000011
W06000003,W06000002,W06000004,W06000008,W06000009,E06000046,E07000121,S12000026,E06000027,W06000023,E06000052,E07000062,E10000011,E06000051,E07000239,E07000147,S12000006,W06000011,E07000145,E07000064,E07000034
W06000004,W06000002,W06000009,E06000046,E07000121,W06000003,E06000052,E07000137,E07000147,S12000006,E07000062,W06000023,W06000008,S12000026,E10000019,E10000011,W06000010,N09000010,E07000145,E06000051,E07000034
W06000005,W06000006,W06000018,E06000013,E07000125,E06000064,E07000119,E07000037,W06000012,E07000198,E06000063,E08000033,E07000236,E06000012,E07000082,E07000132,E10000007,E07000238,E07000196,E07000127,E06000011
W06000006,W06000018,W06000005,E08000033,E10000034,E07000198,E06000012,E07000236,E07000132,E07000125,E10000028,E07000043,W06000012,E06000019,E07000238,E07000119,E06000063,E06000065,E06000066,E06000064,E07000193
W06000008,E07000145,E07000034,E06000046,W06000002,W06000003,S12000006,E07000121,W06000004,W06000009,E07000147,E06000027,E07000064,E10000011,W06000023,E08000019,E07000141,E06000052,E07000106,S12000008,E07000062
W06000009,E07000121,E06000052,W06000004,E10000011,E07000062,W06000003,W06000010,E07000147,W06000011,E06000027,W06000002,W06000008,E07000137,E10000020,E07000064,E07000174,E10000019,E08000014,E08000015,W06000001
W06000010,E07000146,W06000009,W06000004,W06000001,E07000121,E07000062,W06000023,E07000198,E07000147,E08000033,E06000012,E06000066,W06000002,E06000052,E07000138,E07000137,E06000047,E10000019,E06000019,E06000026
W06000011,E06000027,E08000015,E08000019,E07000121,E07000062,E08000014,E08000022,W06000015,E08000013,E08000035,E08000037,E06000003,E08000007,W06000022,W06000009,E06000026,E06000058,E08000036,E06000047,E06000046
W06000012,W06000018,E08000034,E07000125,E08000016,W06000024,E08000033,E06000026,E08000008,E06000047,W06000019,E08000037,E06000012,W06000016,E06000010,E08000027,W06000013,E08000036,E08000002,S12000014,E08000013
W06000013,E08000015,E06000006,S12000014,E07000090,W06000016,E07000121,E08000002,E08000016,E08000033,W06000012,E06000026,E08000019,E08000007,S12000028,E07000145,E06000047,E08000008,E07000034,E07000147,E08000036
W06000014,E06000062,E08000007,E07000245,E07000197,E06000024,E10000029,E07000071,E07000237,E08000037,E07000223,E10000011,E08000015,E10000028,E10000020,E10000034,E08000022,E08000036,E07000113,E08000014,S12000047
W06000015,E08000035,E08000021,E08000019,E06000023,E08000007,S12000033,E08000022,E07000041,E06000050,E06000062,W06000011,E07000237,W06000022,E08000015,E08000014,E07000226,S12000047,E06000058,E07000114,E10000020
W06000016,S12000014,E08000016,E08000018,E08000002,E08000010,E07000174,E08000013,W06000012,E08000008,E08000034,W06000013,E06000047,S12000021,W06000024,S12000008,E08000037,E07000125,E06000006,E08000015,E07000170
W06000018,E07000125,W06000012,E08000034,W06000006,E08000033,E06000012,E08000008,E06000047,E08000027,E08000016,E06000063,W06000005,E06000026,E07000127,E07000037,E07000198,E06000010,E07000236,E10000007,E08000036
W06000019,E08000034,W06000012,E08000008,E07000125,W06000018,E06000012,W06000024,E08000016,E06000010,E08000031,E06000026,E07000136,E08000032,E08000028,E07000117,E07000120,E08000033,E06000047,E08000027,E06000021
W06000020,E06000010,E08000017,E07000236,E06000026,E08000013,E08000034,E08000030,E08000024,E08000028,W06000012,W06000022,E08000036,E08000016,W06000024,E08000026,E08000037,E06000047,E06000032,E06000003,E08000002
W06000021,E07000197,E07000227,E07000071,E06000054,E06000059,E06000024,S12000030,E07000113,E08000007,E07000238,E10000016,E10000011,E07000218,E07000127,E07000223,E10000032,E10000029,W06000001,E06000066,E10000020
W06000022,E08000019,E08000036,E06000003,E08000026,E08000035,E08000022,E06000026,S12000047,E08000015,E08000037,E07000237,E06000031,E06000047,E08000008,W06000015,E06000032,E08000021,E08000013,E06000062,W06000011
W06000023,W06000002,E06000051,E07000239,W06000001,W06000004,E06000046,E07000035,W06000010,W06000003,E07000147,E06000066,E07000062,E07000198,W06000008,S12000026,E07000037,E10000034,E07000175,S12000006,E08000033
W06000024,E08000002,E08000013,E08000034,E08000008,E08000037,E08000015,W06000012,E08000019,S12000039,E08000031,E06000026,E06000003,E08000017,E06000047,E08000033,E08000016,W06000022,E08000027,E07000174,S12000014
E07000223,E06000059,E06000054,E10000029,E10000020,E07000245,E06000066,E06000065,E10000011,E07000244,E07000071,E07000238,E07000113,W06000014,E10000034,E10000008,E06000052,E07000146,E07000040,E06000024,E07000127
E07000224,E10000008,E06000054,E06000059,E07000244,E10000018,E10000020,E10000029,E10000013,E06000065,E07000134,E07000131,E07000041,E10000031,E07000040,E06000066,E07000130,E07000235,E07000065,E07000047,E07000113
E07000225,E07000200,E07000106,E07000141,E07000105,E06000057,E07000112,E07000063,E07000147,E07000238,E10000020,E10000011,E07000143,E07000223,E07000043,E07000040,E10000008,E10000029,E07000076,E07000244,S12000035
E07000226,E08000029,E06000050,E08000007,E06000058,E06000062,E06000044,E06000014,E08000015,E07000237,S12000030,E08000022,W06000015,W06000014,E06000043,E08000035,E07000197,E08000019,E10000034,E07000071,E06000023
E07000227,E06000060,E07000228,E10000015,E07000241,E07000085,E10000016,E06000024,E10000014,W06000021,E06000054,E07000086,E10000025,E07000065,E07000070,E10000012,E07000110,E07000131,E06000059,E07000116,S12000030
E07000228,E07000227,E07000131,E10000003,E07000149,E07000094,E07000180,E07000176,E07000103,E07000065,E10000025,E07000116,E06000060,E10000015,E07000086,E06000054,E07000224,E10000016,E07000077,E06000024,E06000056
E07000229,S12000036,E06000036,E06000037,E06000049,E06000030,E06000038,E10000014,E06000025,E10000025,E07000222,E07000092,E09000018,E07000078,E07000209,E07000086,E06000050,E07000177,E07000178,E07000103,E06000043
E07000234,E07000087,E10000014,E07000086,E07000093,E06000014,E06000060,E07000179,E07000241,E07000084,E07000116,E06000054,S12000030,E07000217,E07000085,E07000226,E07000070,W06000021,E07000099,E07000088,E06000037
E07000235,E07000132,E06000059,E07000244,E06000065,E06000066,E07000035,E07000043,E07000047,E06000054,E06000019,E07000224,E10000008,E10000013,E10000028,E07000238,E06000051,N09000001,E07000130,E10000018,E07000196
E07000236,W06000006,W06000018,W06000012,E07000193,E08000034,E06000026,E07000125,E06000010,W06000020,E08000033,E06000012,E08000024,E06000015,E06000063,E08000027,E08000036,E08000008,W06000005,E07000119,E07000198
E07000237,S12000047,E06000062,E07000197,E08000019,E10000028,W06000014,E06000031,W06000022,E07000226,W06000015,S12000033,E08000033,E06000050,E10000020,E10000029,E06000051,E08000007,E08000035,E10000031,E10000019
E07000238,E06000066,E06000059,E07000035,E06000065,E07000043,E10000013,E07000132,E06000019,E10000020,E07000196,E07000244,E07000223,E07000146,E06000054,E07000198,E07000130,E10000007,W06000021,E07000235,E10000008
E07000239,W06000001,E06000051,E10000028,W06000023,E06000066,E07000198,E06000019,E07000062,E07000035,E08000027,E07000175,E07000192,E06000052,E08000033,E07000043,E07000237,E07000081,W06000004,E07000235,E06000059
E07000240,E07000179,E10000030,E07000208,E07000214,E07000116,E07000209,E09000006,E09000021,E07000211,E07000217,E06000060,E06000040,E07000089,E07000241,E09000032,E10000025,E09000029,E07000094,E07000227,E07000070
E07000241,E10000014,E06000060,E07000070,E07000227,E09000004,E07000087,E07000085,E10000012,E07000066,E10000016,E07000091,E07000234,E07000071,E07000086,E07000110,S12000030,E07000179,E07000099,E06000007,E10000030
E07000242,E07000176,E07000149,E06000056,E07000228,E07000180,S12000010,E07000094,E07000067,E07000131,E10000003,E07000077,E07000009,E07000011,E07000194,E07000012,E07000065,E07000227,S12000011,E10000012,E07000220
E07000243,E06000035,E07000066,E06000034,S12000029,E07000108,S12000050,E08000010,E10000012,E07000118,E06000004,E06000007,E09000004,E10000016,E08000007,E07000095,E07000105,E07000218,E09000026,E06000033,E07000075
E07000244,E10000008,E06000059,E06000054,E06000066,E10000020,E07000040,E07000045,E07000224,E07000043,E06000065,E07000235,N09000001,E06000052,E07000238,E10000011,E07000223,S12000048,E07000065,E06000051,E07000047
E07000245,W06000014,E07000071,E06000062,E07000223,E08000007,E08000022,E08000029,E06000024,E07000113,E06000054,E06000050,E08000037,E06000035,E06000058,E08000036,E08000014,E06000065,E10000016,E07000127,E10000020
E08000001,E08000032,E08000005,E08000031,E08000028,E06000016,E06000008,E08000025,E08000030,E07000174,E08000004,W06000016,E08000008,S12000049,E08000002,E07000117,E06000032,E06000021,E06000018,E08000012,E08000016
E08000002,E08000013,E08000015,W06000024,S12000014,E08000008,W06000016,E08000017,E07000174,E08000019,E08000034,E08000037,E08000031,W06000013,E08000033,E08000016,E08000027,E08000007,E06000026,E06000062,W06000022
E08000003,E08000006,S12000049,E08000012,E06000018,E08000025,E06000032,E06000009,E08000021,E08000026,E06000016,E08000035,E08000032,E06000002,E06000021,W06000022,W06000015,E07000138,E06000045,S12000042,E08000019
E08000004,E07000117,E06000021,E07000120,E08000005,E08000032,E08000030,E08000028,E08000001,E08000008,E07000174,E08000027,E08000031,E08000002,E08000034,E06000010,E06000008,E10000017,W06000024,E08000013,E06000015
E08000005,E08000001,E08000008,E10000017,E07000174,E08000032,E08000031,E07000117,E06000008,E08000004,E08000028,S12000008,E08000030,E08000016,S12000021,E07000136,E08000002,E08000034,W06000016,E08000018,E08000017
E08000006,S12000049,E08000035,E06000032,E08000012,E07000108,W06000015,E08000021,E08000003,W06000022,E06000023,E07000114,E08000015,S12000042,E08000019,E08000026,E06000006,E06000045,E06000035,E08000022,E08000013
E08000007,E06000062,E08000015,W06000014,E06000058,E07000226,E06000024,E06000050,S12000030,E07000071,E08000029,E06000033,E10000016,E08000022,E06000035,E08000035,W06000015,E07000108,E06000007,E10000011,E07000245
E08000008,E08000034,E08000016,E10000017,E08000027,E06000047,E08000033,W06000024,E06000003,E08000037,E07000136,E08000002,W06000012,E07000125,E06000012,E10000019,S12000014,W06000018,S12000047,E07000174,W06000022
E08000009,E06000023,E07000078,E06000055,E06000043,E08000007,E06000024,E07000108,E10000016,E06000058,E08000029,E07000222,E08000035,E06000022,E10000032,W06000015,S12000030,E06000060,E07000085,E06000050,E07000227
E08000010,E07000170,W06000016,S12000014,E08000018,E07000174,S12000050,E10000024,E08000016,S12000029,E08000013,E07000118,S12000021,E07000218,S12000008,E06000035,E07000090,E08000017,E08000002,E06000047,E07000038
E08000011,E06000001,E10000017,S12000047,E08000036,E08000016,S12000038,E10000019,E08000024,S12000040,E06000057,W06000022,E06000012,E07000108,E07000033,E08000005,E06000003,E07000114,E06000047,E06000004,E08000008
E08000012,E06000032,E06000009,E08000025,E08000006,E06000018,S12000049,E08000003,E08000032,E06000002,E08000026,E06000016,E08000001,S12000042,E08000031,W06000011,E08000021,E08000017,W06000022,E08000035,E08000019
E08000013,E08000017,E08000002,E08000015,E07000174,E08000037,W06000024,S12000014,E06000003,E06000047,E08000036,W06000011,E08000016,E06000026,E08000008,E08000014,W06000022,E08000019,E07000114,E08000007,W06000016
E08000014,E06000062,W06000011,E08000015,E08000037,E07000062,E08000007,E06000058,E08000013,W06000015,E06000007,W06000014,E06000044,E08000019,E06000031,E06000052,E08000035,S12000047,E07000202,E06000005,E06000003
E08000015,E08000019,E08000007,E08000013,W06000011,E08000002,S12000014,E08000033,E08000022,E06000062,E08000037,W06000024,E08000014,E06000026,E08000035,W06000022,E08000036,E07000121,E06000047,E07000226,E07000062
E08000016,E08000008,E06000047,W06000016,E08000034,E08000018,E08000036,S12000014,W06000012,E06000003,E07000010,E08000037,E07000125,E10000017,E08000013,E06000026,E07000174,W06000018,W06000022,E06000012,W06000024
E08000017,E08000013,E07000174,E08000002,W06000024,E08000037,E06000032,E06000003,E07000114,E08000015,W06000022,S12000014,E06000031,E08000016,E08000014,E08000030,W06000016,S12000008,E06000047,W06000011,E08000005
E08000018,E08000016,W06000016,E07000010,E07000038,E07000170,E07000174,E08000010,E10000024,E08000008,S12000008,S12000014,E06000047,E07000142,E07000141,E06000057,E10000017,E10000019,E08000034,E07000128,S12000021
E08000019,E08000015,W06000022,W06000011,W06000015,E07000237,E08000035,S12000047,E07000062,E06000003,E07000034,E08000022,E06000027,E08000037,E07000145,E08000033,E07000121,E08000007,W06000024,E08000036,N09000003
E08000021,E08000035,W06000015,E08000019,W06000022,E08000022,S12000033,S12000049,W06000011,E08000006,N09000003,E07000237,E06000005,E08000026,E06000032,E06000023,E06000044,E08000015,E06000045,E06000031,E06000062
E08000022,E08000035,E08000007,E08000015,W06000022,E08000036,E08000019,W06000015,E06000062,W06000011,E06000050,E08000029,E07000245,S12000033,W06000014,E06000044,E06000058,E07000226,E08000037,E06000026,E08000021
E08000023,E07000076,S12000042,E06000026,E08000024,E07000174,E07000114,E08000036,E06000010,E06000009,E08000016,E08000011,E08000013,E06000012,E06000004,E06000003,E06000047,W06000011,W06000010,E07000108,E06000006
E08000024,E06000012,E08000036,E06000026,E06000010,E06000047,E06000004,E08000016,W06000022,E07000119,E06000003,E08000033,E08000034,W06000018,E10000017,W06000012,E08000011,E08000008,E06000006,E08000037,E07000193
E08000025,E06000016,E08000012,E08000032,E06000018,E06000032,E06000002,E08000001,E08000031,S12000049,E08000030,E08000026,E08000003,E06000009,E08000028,E08000005,E08000006,E06000008,E06000021,S12000042,E08000017
E08000026,E06000032,W06000022,E08000031,E08000019,E08000030,E08000032,E06000031,S12000039,S12000049,W06000024,E08000021,E08000022,E08000015,E08000012,E08000017,E06000026,E08000025,E08000002,W06000011,E06000044
E08000027,E08000008,E08000034,E08000033,E06000063,W06000001,W06000018,E07000239,E10000028,E07000036,E08000037,W06000024,E07000117,E07000125,E08000002,W06000012,E10000017,E07000127,E06000051,E10000034,E06000047
E08000028,E08000030,E08000032,E08000031,E08000001,E07000120,E06000008,E06000010,E06000021,E06000016,E08000034,E08000005,E07000117,E08000004,E08000008,W06000019,W06000024,E08000016,E06000026,E07000122,E08000025
E08000029,E07000226,E08000007,E06000062,E06000058,E06000044,E08000022,E06000050,E07000245,E09000009,E06000024,W06000014,E06000035,E08000015,E07000071,E08000035,E06000033,E08000009,E07000066,E06000023,E07000108
E08000030,E08000031,E08000032,E08000028,E07000117,E08000026,W06000024,E08000001,E06000021,E08000005,E08000034,E08000004,E08000008,E08000017,E08000002,E06000032,E06000016,E08000025,E07000120,E06000010,W06000022
E08000031,E08000032,E08000030,E08000001,E08000028,E08000026,E07000117,W06000024,E06000016,E08000002,E08000008,E08000005,E06000021,S12000039,E08000025,E08000034,E06000032,E08000004,W06000022,E08000019,W06000019
E08000032,E08000031,E08000001,E08000030,E08000028,E06000016,E06000021,E06000008,E06000009,E08000025,E07000117,E08000026,E08000005,E08000008,W06000024,E08000004,E06000018,E08000034,E07000136,E06000010,E06000032
E08000033,E06000047,W06000001,E06000012,E08000037,E08000015,E08000036,E07000127,E08000008,E10000034,W06000018,S12000047,E08000027,E10000028,W06000012,E06000026,E08000034,S12000014,E08000019,E10000017,E10000019
E08000034,E08000008,W06000012,W06000018,E07000125,E08000016,E06000010,E06000026,E08000027,W06000024,E06000047,E08000033,W06000019,E06000012,E08000037,E06000003,E08000002,W06000016,E08000036,E10000017,E08000013
E10000003,E10000031,E07000149,E07000131,E07000180,E07000176,E07000228,E06000049,E10000032,E07000177,E07000134,S12000010,E07000224,E07000086,E10000025,E10000018,E06000054,E07000227,E06000011,E10000013,E07000094
E10000007,E07000127,E10000019,E10000024,E07000043,E07000175,E10000017,E10000020,S12000047,W06000001,E07000113,E10000029,N09000002,N09000001,E07000199,E10000028,E06000066,N09000010,E07000143,E08000033,E06000057
E10000008,E07000244,E07000224,E06000059,E10000020,E06000054,E10000029,E06000066,E06000052,E07000065,E10000011,E10000018,S12000048,S12000017,E10000013,E07000235,E06000019,E07000113,E07000223,E06000065,E07000134
E10000011,E06000052,E10000020,E07000040,E06000066,E10000008,E10000029,E06000059,E07000223,W06000009,E07000244,E07000110,E10000016,E07000045,E07000071,E08000007,S12000017,S12000030,E07000147,W06000014,E06000054
E10000012,E07000110,E10000016,E10000015,E06000035,E07000241,E07000227,E07000095,E06000024,E07000065,E06000007,E07000113,E10000029,E07000040,W06000021,S12000030,E07000129,E09000004,E07000118,E06000054,E06000055
E10000013,E07000130,E06000059,E10000018,E07000132,E06000054,E07000134,E06000065,E07000238,E06000066,E07000113,E10000020,E06000049,E06000019,E10000031,E10000032,E07000224,E10000034,E10000008,E07000196,E07000244
E10000014,E06000060,E07000241,E07000234,E06000037,E07000227,E10000032,E07000179,E06000054,E06000050,E10000025,E10000015,S12000030,E06000049,W06000021,E06000014,E07000116,E07000099,E10000013,E07000217,E07000070
E10000015,E07000227,E06000060,E10000012,E07000070,E09000004,E10000016,E09000015,E07000110,E10000014,E07000071,E06000024,E07000066,E07000228,W06000021,E07000085,E07000179,E09000009,E07000075,E07000116,E06000055
E10000016,E10000012,E06000024,S12000030,E07000071,E08000007,E10000029,E06000007,E06000035,E06000062,E10000020,E10000032,E10000011,E06000055,E07000040,E07000227,E06000054,E10000015,W06000021,E06000059,S12000017
E10000017,E10000019,S12000047,E08000008,E07000033,E10000007,E10000024,E06000047,S12000014,E08000033,E06000012,E08000016,S12000021,E08000036,E08000011,E07000136,E08000005,E06000015,E08000034,E06000003,S12000038
E10000018,E10000013,E06000059,E07000113,E06000019,E10000031,E07000224,E10000020,E06000054,E10000029,E10000008,E06000024,E06000066,E06000065,E10000028,E07000139,E07000244,E07000196,E07000043,E10000034,E06000049
E10000019,E10000017,S12000047,E10000007,E10000020,E07000043,E06000057,E10000024,W06000001,E06000052,E07000175,E06000066,E06000047,E08000008,E08000033,E07000127,W06000004,E06000003,E07000033,E07000034,E08000036
E10000020,E10000029,E06000066,E06000059,E10000008,E06000052,E07000244,E06000057,E10000011,E06000054,E10000019,E07000043,E10000018,E07000224,E07000223,E06000065,E07000238,S12000047,E07000040,E06000019,E07000113
E10000024,E10000007,E07000127,E10000019,E10000029,E07000045,E10000017,S12000047,S12000017,E06000052,E10000020,S12000014,E07000043,S12000038,S12000008,E06000057,E07000113,N09000010,W06000001,E10000008,E06000047
E10000025,E07000116,E07000209,E06000060,E07000222,E07000086,E07000227,E07000085,E10000014,E10000032,E07000094,E06000049,E07000228,E07000217,E10000003,E07000093,S12000036,E07000087,E07000103,E06000036,E07000078
E10000028,E10000034,E07000113,W06000001,E07000127,E07000132,E06000066,E06000063,E06000019,E07000239,E06000059,E07000237,E08000033,E10000018,E06000051,E07000130,E10000007,E07000043,E06000064,E06000062,E10000029
E10000029,E10000020,E07000113,E06000054,S12000017,E10000008,S12000048,E07000223,E06000059,E07000127,E07000071,E06000052,E06000062,E07000224,E10000016,W06000014,E10000018,E10000011,E07000045,E07000110,S12000047
E10000030,E06000040,E07000089,E07000179,E07000240,E06000060,E10000014,E07000084,E06000037,E07000241,E07000116,E10000015,E09000021,E10000025,E09000008,E06000041,E07000085,E09000006,E07000087,E07000008,E07000115
E10000031,E10000003,E06000049,E10000018,E06000011,E07000113,E07000134,E10000013,E06000065,E07000132,E07000131,E06000054,E07000130,E10000032,E07000224,E07000177,E06000059,E10000029,E07000086,E10000028,E10000020
E10000032,E06000054,E06000059,E10000013,E10000016,E10000020,E06000065,E06000024,E07000041,E10000031,E06000050,E07000086,E10000029,E06000060,E07000131,E10000003,E10000014,E07000071,E07000040,E07000222,E06000049
E10000034,E10000028,E06000066,E06000051,E06000059,E06000065,E06000019,E07000035,E07000043,W06000001,E08000033,E07000132,E10000013,E07000198,E10000020,E06000054,E07000130,E07000223,E07000113,E07000146,E07000197
